ID,Date Added,Responsible,Category,Est Time,Task Name EN,Task Name FR,Description EN,Description FR,YouTube Link,Worksheet,Date assigned,Date Completed,IsDone,Points
428,2026-06-03,Oliver,Recovery,15,Alateen Resource 08 - Meeting options,,"Adult-guided planning task. Visit Teen Corner/electronic meeting info and identify one safe next support option, without joining unless an adult decides it is appropriate: https://al-anon.org/newcomers/teen-corner-alateen/ Oliver writes one question to ask before trying a meeting.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Alateen%20Resource%2008%20-%20Meeting%20options%20Adult-guided%20planning%20task.%20Visit%20Teen%20Corner%2Felectronic%20meeting%20info%20and%20identi,https://idunnoguesswho.github.io/snowflake/worksheets/428.html,,,FALSE,3
429,2026-06-03,Logan,Recovery,15,Alateen Resource 08 - Meeting options,,"Adult-guided planning task. Visit Teen Corner/electronic meeting info and identify one safe next support option, without joining unless an adult decides it is appropriate: https://al-anon.org/newcomers/teen-corner-alateen/ Logan writes one question to ask before trying a meeting.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Alateen%20Resource%2008%20-%20Meeting%20options%20Adult-guided%20planning%20task.%20Visit%20Teen%20Corner%2Felectronic%20meeting%20info%20and%20identi,https://idunnoguesswho.github.io/snowflake/worksheets/429.html,,,FALSE,3
430,2026-06-03,Oliver,Wellbeing,30,Start Here: What You Might Be Feeling Right Now,,Check in on feelings before beginning the workbook with a trusted adult.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Start%20Here%3A%20What%20You%20Might%20Be%20Feeling%20Right%20Now%20Check%20in%20on%20feelings%20before%20beginning%20the%20workbook%20with%20a%20trusted%20adult.,https://idunnoguesswho.github.io/snowflake/worksheets/430.html,,,FALSE,6
431,2026-06-03,Oliver,Wellbeing,30,Session 1: What Is Addiction?,,Read what addiction is and complete the true/false activity.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%201%3A%20What%20Is%20Addiction%3F%20Read%20what%20addiction%20is%20and%20complete%20the%20true%2Ffalse%20activity.,https://idunnoguesswho.github.io/snowflake/worksheets/431.html,,,FALSE,6
432,2026-06-03,Oliver,Wellbeing,30,Session 2: The Three Cs,,"Review the Three Cs: you did not cause it, cannot control it, and cannot cure it.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%202%3A%20The%20Three%20Cs%20Review%20the%20Three%20Cs%3A%20you%20did%20not%20cause%20it%2C%20cannot%20control%20it%2C%20and%20cannot%20cure%20it,https://idunnoguesswho.github.io/snowflake/worksheets/432.html,,,FALSE,6
433,2026-06-03,Oliver,Wellbeing,30,Session 3: How It Affects You,,"Notice how addiction affects feelings, body, and daily life; complete the feelings map.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%203%3A%20How%20It%20Affects%20You%20Notice%20how%20addiction%20affects%20feelings%2C%20body%2C%20and%20daily%20life%3B%20complete%20the%20feelin,https://idunnoguesswho.github.io/snowflake/worksheets/433.html,,,FALSE,6
434,2026-06-03,Oliver,Wellbeing,30,Session 4: Keeping Yourself Safe,,Build a safety plan and coping toolkit for scary or overwhelming moments.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%204%3A%20Keeping%20Yourself%20Safe%20Build%20a%20safety%20plan%20and%20coping%20toolkit%20for%20scary%20or%20overwhelming%20moments.,https://idunnoguesswho.github.io/snowflake/worksheets/434.html,,,FALSE,6
435,2026-06-03,Oliver,Wellbeing,30,Session 5: Talking About It,,"Practice words for talking with a safe, trusted adult about hard things.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%205%3A%20Talking%20About%20It%20Practice%20words%20for%20talking%20with%20a%20safe%2C%20trusted%20adult%20about%20hard%20things.,https://idunnoguesswho.github.io/snowflake/worksheets/435.html,,,FALSE,6
436,2026-06-03,Oliver,Wellbeing,30,Session 6: Your Future Belongs to You,,"Reflect on identity, strengths, hope, and a letter to your future self.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%206%3A%20Your%20Future%20Belongs%20to%20You%20Reflect%20on%20identity%2C%20strengths%2C%20hope%2C%20and%20a%20letter%20to%20your%20future%20self.,https://idunnoguesswho.github.io/snowflake/worksheets/436.html,,,FALSE,6
437,2026-06-03,Oliver,Wellbeing,30,Full Resource Guide,,"Review support websites, videos, books, and crisis resources with a trusted adult.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Full%20Resource%20Guide%20Review%20support%20websites%2C%20videos%2C%20books%2C%20and%20crisis%20resources%20with%20a%20trusted%20adul,https://idunnoguesswho.github.io/snowflake/worksheets/437.html,,,FALSE,6
438,2026-06-03,Logan,Wellbeing,30,Start Here: What You Might Be Feeling Right Now,,Check in on feelings before beginning the workbook with a trusted adult.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Start%20Here%3A%20What%20You%20Might%20Be%20Feeling%20Right%20Now%20Check%20in%20on%20feelings%20before%20beginning%20the%20workbook%20with%20a%20trusted%20adult.,https://idunnoguesswho.github.io/snowflake/worksheets/438.html,,,FALSE,6
439,2026-06-03,Logan,Wellbeing,30,Session 1: What Is Addiction?,,Read what addiction is and complete the true/false activity.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%201%3A%20What%20Is%20Addiction%3F%20Read%20what%20addiction%20is%20and%20complete%20the%20true%2Ffalse%20activity.,https://idunnoguesswho.github.io/snowflake/worksheets/439.html,,,FALSE,6
440,2026-06-03,Logan,Wellbeing,30,Session 2: The Three Cs,,"Review the Three Cs: you did not cause it, cannot control it, and cannot cure it.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%202%3A%20The%20Three%20Cs%20Review%20the%20Three%20Cs%3A%20you%20did%20not%20cause%20it%2C%20cannot%20control%20it%2C%20and%20cannot%20cure%20it,https://idunnoguesswho.github.io/snowflake/worksheets/440.html,,,FALSE,6
441,2026-06-03,Logan,Wellbeing,30,Session 3: How It Affects You,,"Notice how addiction affects feelings, body, and daily life; complete the feelings map.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%203%3A%20How%20It%20Affects%20You%20Notice%20how%20addiction%20affects%20feelings%2C%20body%2C%20and%20daily%20life%3B%20complete%20the%20feelin,https://idunnoguesswho.github.io/snowflake/worksheets/441.html,,,FALSE,6
442,2026-06-03,Logan,Wellbeing,30,Session 4: Keeping Yourself Safe,,Build a safety plan and coping toolkit for scary or overwhelming moments.,,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%204%3A%20Keeping%20Yourself%20Safe%20Build%20a%20safety%20plan%20and%20coping%20toolkit%20for%20scary%20or%20overwhelming%20moments.,https://idunnoguesswho.github.io/snowflake/worksheets/442.html,,,FALSE,6
443,2026-06-03,Logan,Wellbeing,30,Session 5: Talking About It,,"Practice words for talking with a safe, trusted adult about hard things.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%205%3A%20Talking%20About%20It%20Practice%20words%20for%20talking%20with%20a%20safe%2C%20trusted%20adult%20about%20hard%20things.,https://idunnoguesswho.github.io/snowflake/worksheets/443.html,,,FALSE,6
444,2026-06-03,Logan,Wellbeing,30,Session 6: Your Future Belongs to You,,"Reflect on identity, strengths, hope, and a letter to your future self.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Session%206%3A%20Your%20Future%20Belongs%20to%20You%20Reflect%20on%20identity%2C%20strengths%2C%20hope%2C%20and%20a%20letter%20to%20your%20future%20self.,https://idunnoguesswho.github.io/snowflake/worksheets/444.html,,,FALSE,6
445,2026-06-03,Logan,Wellbeing,30,Full Resource Guide,,"Review support websites, videos, books, and crisis resources with a trusted adult.",,https://www.youtube.com/results?search_query=kid%20friendly%20coping%20skills%20feelings%20activity%20Full%20Resource%20Guide%20Review%20support%20websites%2C%20videos%2C%20books%2C%20and%20crisis%20resources%20with%20a%20trusted%20adul,https://idunnoguesswho.github.io/snowflake/worksheets/445.html,,,FALSE,6
446,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 01 - Decide format",,"Choose the final format: booklet, study guide, class handout, video series, discussion group, or website. Pick the intended audience.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2001%20-%20Decide%20format%20Choose%20the%20final%20format%3A%20booklet%2C%20study%20guide%2C%20class%20handout%2C%20video%20series%2C%20disc,https://idunnoguesswho.github.io/snowflake/worksheets/446.html,,,FALSE,3
447,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 02 - Create outline",,"Build the main outline covering scripture/canon, Genesis, Moses, Jesus/Isa, why traditions differ, and next sources.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2002%20-%20Create%20outline%20Build%20the%20main%20outline%20covering%20scripture%2Fcanon%2C%20Genesis%2C%20Moses%2C%20Jesus%2FIsa%2C%20why%20,https://idunnoguesswho.github.io/snowflake/worksheets/447.html,,,FALSE,3
448,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 03 - Break into sessions",,"Turn the concept into 8-10 study sessions from canon through creation, Abraham/Ibrahim, Moses/Musa, Mary/Maryam, Jesus/Isa, and tradition differences.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2003%20-%20Break%20into%20sessions%20Turn%20the%20concept%20into%208-10%20study%20sessions%20from%20canon%20through%20creation%2C%20Abraham%2FI,https://idunnoguesswho.github.io/snowflake/worksheets/448.html,,,FALSE,3
449,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 04 - Story comparison charts",,"Make a comparison chart for each major story with columns for Ethiopian Orthodox, Roman Catholic, Baptist/Protestant, and Islam.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2004%20-%20Story%20comparison%20charts%20Make%20a%20comparison%20chart%20for%20each%20major%20story%20with%20columns%20for%20Ethiopian%20Orthodox,https://idunnoguesswho.github.io/snowflake/worksheets/449.html,,,FALSE,3
450,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 05 - Primary readings",,"Choose short primary-source readings from Genesis, Exodus, Gospel passages, Quran passages, 1 Enoch, and Jubilees.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2005%20-%20Primary%20readings%20Choose%20short%20primary-source%20readings%20from%20Genesis%2C%20Exodus%2C%20Gospel%20passages%2C%20Qura,https://idunnoguesswho.github.io/snowflake/worksheets/450.html,,,FALSE,3
451,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 06 - Check claims and sources",,"Verify dates, canon counts, council references, translation claims, and citations. Separate faith teaching from scholarly interpretation.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2006%20-%20Check%20claims%20and%20sources%20Verify%20dates%2C%20canon%20counts%2C%20council%20references%2C%20translation%20claims%2C%20and%20citation,https://idunnoguesswho.github.io/snowflake/worksheets/451.html,,,FALSE,3
452,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 07 - Simplify language",,"Rewrite dense scholarly paragraphs into clear discussion-friendly explanations and define key terms like canon, Septuagint, Masoretic Text, Hadith, Tafsir, and Miaphysite.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2007%20-%20Simplify%20language%20Rewrite%20dense%20scholarly%20paragraphs%20into%20clear%20discussion-friendly%20explanations%20a,https://idunnoguesswho.github.io/snowflake/worksheets/452.html,,,FALSE,3
453,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 08 - Discussion questions",,"Add questions for each section: emphasis, surprise, source used, meaning change, and respectful comparison.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2008%20-%20Discussion%20questions%20Add%20questions%20for%20each%20section%3A%20emphasis%2C%20surprise%2C%20source%20used%2C%20meaning%20change%2C,https://idunnoguesswho.github.io/snowflake/worksheets/453.html,,,FALSE,3
454,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 09 - Create handouts",,"Create handouts: canon comparison, timeline, glossary, and one chart per major story.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2009%20-%20Create%20handouts%20Create%20handouts%3A%20canon%20comparison%2C%20timeline%2C%20glossary%2C%20and%20one%20chart%20per%20major%20s,https://idunnoguesswho.github.io/snowflake/worksheets/454.html,,,FALSE,3
455,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 10 - Tone rules",,"Decide tone rules: scholarly, respectful, no tradition mocked or corrected, differences presented as meaningful.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2010%20-%20Tone%20rules%20Decide%20tone%20rules%3A%20scholarly%2C%20respectful%2C%20no%20tradition%20mocked%20or%20corrected%2C%20diff,https://idunnoguesswho.github.io/snowflake/worksheets/455.html,,,FALSE,3
456,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 11 - Introduction",,"Prepare a short introduction explaining that the goal is understanding, not debate, and each tradition should be read on its own terms.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2011%20-%20Introduction%20Prepare%20a%20short%20introduction%20explaining%20that%20the%20goal%20is%20understanding%2C%20not%20deba,https://idunnoguesswho.github.io/snowflake/worksheets/456.html,,,FALSE,3
457,2026-06-03,Mom,Sacred Text Study,15,"One Story, Many Voices 12 - Final packet",,"Assemble outline, charts, readings, glossary, and discussion questions into one clean study packet with title page, table of contents, and recommended next readings.",,https://www.youtube.com/results?search_query=comparative%20religion%20study%20basics%20One%20Story%2C%20Many%20Voices%2012%20-%20Final%20packet%20Assemble%20outline%2C%20charts%2C%20readings%2C%20glossary%2C%20and%20discussion%20questions%20into%20one%20,https://idunnoguesswho.github.io/snowflake/worksheets/457.html,,,FALSE,3
458,2026-06-03,Oliver,FLA,15,The Environment - Noun phrases,,"Write 8 French noun phrases with determiner + noun + adjective, making adjectives agree. Expected output: 8 noun phrases. Language: French.",,https://www.youtube.com/results?search_query=French%20lesson%20for%20kids%20The%20Environment%20-%20Noun%20phrases%20Write%208%20French%20noun%20phrases%20with%20determiner%20%2B%20noun%20%2B%20adjective%2C%20making%20adjective,https://idunnoguesswho.github.io/snowflake/worksheets/458.html,,,FALSE,3
459,2026-06-03,Oliver,FLA,15,The Environment - Correct adjective phrases,,"Rewrite adjective phrases correctly: un arbre grand, une fleur belle, des oiseaux rares, des rivieres polluees. Expected output: 4 corrected phrases. Language: French.",,https://www.youtube.com/results?search_query=French%20lesson%20for%20kids%20The%20Environment%20-%20Correct%20adjective%20phrases%20Rewrite%20adjective%20phrases%20correctly%3A%20un%20arbre%20grand%2C%20une%20fleur%20belle%2C%20des%20oiseau,https://idunnoguesswho.github.io/snowflake/worksheets/459.html,,,FALSE,3
460,2026-06-03,Oliver,ELA,15,The Environment - Persuasive paragraph,,"Write a persuasive paragraph for or against electric cars, plastic bans, or solar energy. Expected output: 6-8 sentence paragraph with position, 3 reasons, conclusion. Language: French.",,https://www.youtube.com/results?search_query=language%20arts%20lesson%20for%20kids%20The%20Environment%20-%20Persuasive%20paragraph%20Write%20a%20persuasive%20paragraph%20for%20or%20against%20electric%20cars%2C%20plastic%20bans%2C%20or%20sola,https://idunnoguesswho.github.io/snowflake/worksheets/460.html,,,FALSE,3
461,2026-06-03,Oliver,Math,15,The Environment - Decimals and ordering,,"Round 3.47, 8.82, and 12.25 to the nearest tenth; order 0.6, 0.56, 0.605, and 0.065 from least to greatest. Expected output: answers plus explanation.",,https://www.youtube.com/results?search_query=math%20lesson%20for%20kids%20The%20Environment%20-%20Decimals%20and%20ordering%20Round%203.47%2C%208.82%2C%20and%2012.25%20to%20the%20nearest%20tenth%3B%20order%200.6%2C%200.56%2C%200.605%2C%20and%200.,https://idunnoguesswho.github.io/snowflake/worksheets/461.html,,,FALSE,3
462,2026-06-03,Oliver,Math,15,The Environment - Forest percentage,,"Solve: if 40 percent of a 500-tree forest is cleared, how many trees remain and what percent remains? Expected output: calculation shown.",,https://www.youtube.com/results?search_query=math%20lesson%20for%20kids%20The%20Environment%20-%20Forest%20percentage%20Solve%3A%20if%2040%20percent%20of%20a%20500-tree%20forest%20is%20cleared%2C%20how%20many%20trees%20remain%20and%20,https://idunnoguesswho.github.io/snowflake/worksheets/462.html,,,FALSE,3
463,2026-06-03,Oliver,Science,15,The Environment - Ecosystem food web,,"Define ecosystem, producer, consumer, decomposer, food chain, and food web; draw and label a food web. Expected output: definitions plus food web with at least 6 organisms.",,https://www.youtube.com/results?search_query=science%20lesson%20for%20kids%20The%20Environment%20-%20Ecosystem%20food%20web%20Define%20ecosystem%2C%20producer%2C%20consumer%2C%20decomposer%2C%20food%20chain%2C%20and%20food%20web%3B%20draw,https://idunnoguesswho.github.io/snowflake/worksheets/463.html,,,FALSE,3
464,2026-06-03,Oliver,ELA,15,My Summer Review - Summer poem,,"Write a poem capturing the spirit of your summer with metaphors, imagery, and at least one French line. Expected output: at least 12 lines. Language: English plus one French line.",,https://www.youtube.com/results?search_query=language%20arts%20lesson%20for%20kids%20My%20Summer%20Review%20-%20Summer%20poem%20Write%20a%20poem%20capturing%20the%20spirit%20of%20your%20summer%20with%20metaphors%2C%20imagery%2C%20and%20at,https://idunnoguesswho.github.io/snowflake/worksheets/464.html,,,FALSE,3
470,2026-06-03,Mom,Snow Family Work Log,90,Write anger management module content,,"Write anger management module content — shared: triggers, body signals, cool-down strategies",,,,,,FALSE,18
471,2026-06-03,Mom,Snow Family Work Log,30,Anger management Day 1 slides,,"Anger management Day 1 slides — What is Anger, body signals quiz, breathing tool, reflect",,,,,,FALSE,6
472,2026-06-03,Mom,Snow Family Work Log,30,Anger management Day 2 slides,,"Anger management Day 2 slides — Triggers identification, match activity, STOP strategy, journal",,,,,,FALSE,6
473,2026-06-03,Mom,Snow Family Work Log,30,Anger management Day 3 slides,,"Anger management Day 3 slides — Healthy expression vs explosion, scenarios quiz, toolkit reflect",,,,,,FALSE,6
474,2026-06-03,Mom,Snow Family Work Log,30,Anger management Day 4 slides,,"Anger management Day 4 slides — Repair after anger, apology practice, reflect on real situation",,,,,,FALSE,6
475,2026-06-03,Mom,Snow Family Work Log,30,Anger management Day 5 slides,,"Anger management Day 5 slides — Review and My Anger Plan, personal toolkit build",,,,,,FALSE,6
476,2026-06-03,Mom,Snow Family Work Log,60,Write Oliver social studies missions,,"Write Oliver social studies missions — Grade 5-6 Alberta: Canadian identity, globalization, world issues",,,,,,FALSE,12
477,2026-06-03,Mom,Social Studies ,30,Oliver social studies Day 2,,"Oliver social studies Day 2 — Reconciliation deep dive: TRC calls to action, local Indigenous history",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Oliver%20social%20studies%20Day%202%20Oliver%20social%20studies%20Day%202%20%E2%80%94%20Reconciliation%20deep%20dive%3A%20TRC%20calls%20to%20action%2C%20loc,https://idunnoguesswho.github.io/snowflake/worksheets/477.html,,,FALSE,6
478,2026-06-03,Mom,Social Studies ,30,Oliver social studies Day 3,,"Oliver social studies Day 3 — Globalization: supply chains, economic interdependence, Alberta trade",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Oliver%20social%20studies%20Day%203%20Oliver%20social%20studies%20Day%203%20%E2%80%94%20Globalization%3A%20supply%20chains%2C%20economic%20interdepend,https://idunnoguesswho.github.io/snowflake/worksheets/478.html,,,FALSE,6
479,2026-06-03,Mom,Social Studies ,30,Oliver social studies Day 4,,"Oliver social studies Day 4 — Human rights: UN Convention, current global issues, persuasive response",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Oliver%20social%20studies%20Day%204%20Oliver%20social%20studies%20Day%204%20%E2%80%94%20Human%20rights%3A%20UN%20Convention%2C%20current%20global%20issues,https://idunnoguesswho.github.io/snowflake/worksheets/479.html,,,FALSE,6
480,2026-06-03,Mom,Social Studies ,30,Oliver social studies Day 5,,"Oliver social studies Day 5 — Francophone communities outside Quebec, cultural preservation essay",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Oliver%20social%20studies%20Day%205%20Oliver%20social%20studies%20Day%205%20%E2%80%94%20Francophone%20communities%20outside%20Quebec%2C%20cultural%20p,https://idunnoguesswho.github.io/snowflake/worksheets/480.html,,,FALSE,6
481,2026-06-03,Mom,Social Studies ,60,Write Logan social studies missions,,"Write Logan social studies missions — Grade 3-4 Alberta: community, Indigenous peoples, natural resources",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Write%20Logan%20social%20studies%20missions%20Write%20Logan%20social%20studies%20missions%20%E2%80%94%20Grade%203-4%20Alberta%3A%20community%2C%20Indigenous%20p,https://idunnoguesswho.github.io/snowflake/worksheets/481.html,,,FALSE,12
482,2026-06-03,Mom,Social Studies ,30,Logan social studies Day 2,,"Logan social studies Day 2 — Indigenous peoples of Alberta: 3 groups, traditions, seasonal connection",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Logan%20social%20studies%20Day%202%20Logan%20social%20studies%20Day%202%20%E2%80%94%20Indigenous%20peoples%20of%20Alberta%3A%203%20groups%2C%20traditions,https://idunnoguesswho.github.io/snowflake/worksheets/482.html,,,FALSE,6
483,2026-06-03,Mom,Social Studies ,30,Logan social studies Day 3,,Logan social studies Day 3 — Natural resources of Alberta: what they are and why they matter,,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Logan%20social%20studies%20Day%203%20Logan%20social%20studies%20Day%203%20%E2%80%94%20Natural%20resources%20of%20Alberta%3A%20what%20they%20are%20and%20why,https://idunnoguesswho.github.io/snowflake/worksheets/483.html,,,FALSE,6
484,2026-06-03,Mom,Social Studies ,30,Logan social studies Day 4,,"Logan social studies Day 4 — My community: map drawing, French place labels, community roles",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Logan%20social%20studies%20Day%204%20Logan%20social%20studies%20Day%204%20%E2%80%94%20My%20community%3A%20map%20drawing%2C%20French%20place%20labels%2C%20com,https://idunnoguesswho.github.io/snowflake/worksheets/484.html,,,FALSE,6
485,2026-06-03,Mom,Social Studies ,30,Logan social studies Day 5,,"Logan social studies Day 5 — Rights and responsibilities: UN Convention for Children, letter writing",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Logan%20social%20studies%20Day%205%20Logan%20social%20studies%20Day%205%20%E2%80%94%20Rights%20and%20responsibilities%3A%20UN%20Convention%20for%20Chil,https://idunnoguesswho.github.io/snowflake/worksheets/485.html,,,FALSE,6
486,2026-06-03,Mom,Snow Family Work Log,60,Write art module content,,"Write art module content — shared: elements of art, colour theory, creative expression activities",,,,,,FALSE,12
487,2026-06-03,Mom,Snow Family Work Log,30,Art Day 1 shared,,"Art Day 1 shared — Elements of art (line, shape, colour, texture), observation activity",,,,,,FALSE,6
488,2026-06-03,Mom,Snow Family Work Log,30,Art Day 2 shared,,"Art Day 2 shared — Emotion colour map, feelings through colour, gratitude doodle activity",,,,,,FALSE,6
489,2026-06-03,Mom,Snow Family Work Log,30,Art Day 3 shared,,"Art Day 3 shared — Indigenous art traditions of Alberta, pattern activity, cultural appreciation",,,,,,FALSE,6
490,2026-06-03,Mom,Snow Family Work Log,30,Art Day 4 Oliver,,"Art Day 4 Oliver — Art analysis paragraph: describe, interpret, evaluate chosen artwork",,,,,,FALSE,6
491,2026-06-03,Mom,Snow Family Work Log,30,Art Day 4 Logan,,"Art Day 4 Logan — Seasonal watercolour: draw favourite season, label in French",,,,,,FALSE,6
492,2026-06-03,Mom,Snow Family Work Log,30,Art Day 5 shared,,"Art Day 5 shared — Portfolio page design, bilingual captions, reflect on creative growth",,,,,,FALSE,6
493,2026-06-03,Mom,Snow Family Work Log,60,Write music module content,,"Write music module content — shared: rhythm, mood playlists, body percussion, humming",,,,,,FALSE,12
494,2026-06-03,Mom,Snow Family Work Log,30,Music Day 1 shared,,"Music Day 1 shared — What music does to your brain, mood playlist challenge, genre explore",,,,,,FALSE,6
495,2026-06-03,Mom,Snow Family Work Log,30,Music Day 2 shared,,"Music Day 2 shared — Body percussion activity: clap/snap/stomp patterns, rhythm mirror game",,,,,,FALSE,6
496,2026-06-03,Mom,Snow Family Work Log,30,Music Day 3 shared,,"Music Day 3 shared — Humming meditation, vagus nerve science, 60-second hum activity",,,,,,FALSE,6
497,2026-06-03,Mom,Snow Family Work Log,30,Music Day 4 Oliver,,"Music Day 4 Oliver — Analyse a song: identify mood, write about meaning, connect to emotions",,,,,,FALSE,6
498,2026-06-03,Mom,Snow Family Work Log,30,Music Day 4 Logan,,"Music Day 4 Logan — Sing what you feel: make up a simple tune, draw what the music feels like",,,,,,FALSE,6
499,2026-06-03,Mom,Snow Family Work Log,30,Music Day 5 shared,,"Music Day 5 shared — Create personal calm playlist: 3 categories energy/focus/calm, explain choices",,,,,,FALSE,6
500,2026-06-03,Mom,Snow Family Work Log,60,Deploy all files to GitHub idunnoguesswho/snowflake,,Deploy all files to GitHub idunnoguesswho/snowflake — push rebrand and new modules via API,,,,,,FALSE,12
501,2026-06-03,Mom,Snow Family Work Log,30,"Test site on iPhone: oliver.html, logan.html, parent.html",,"Test site on iPhone: oliver.html, logan.html, parent.html — verify all new missions load correctly",,,,,,FALSE,6
502,2026-06-03,Mom,Snow Family Work Log,30,Enable GitHub Pages on idunnoguesswho/snowflake,,"Enable GitHub Pages on idunnoguesswho/snowflake — verify live URL, share links with family",,,,,,FALSE,6
503,2026-06-03,Mom,Snow Family Work Log,30,Parent dashboard update,,"Parent dashboard update — day control for new modules, verify journal entries capture correctly",,,,,,FALSE,6
504,2026-06-03,Mom,Snow Family Work Log,30,Final QA,,"Final QA — verify 30-min daily target maintained, day sequencing correct, all subjects covered",,,,,,FALSE,6
505,2026-06-04,Logan,Housework,60,Mow Lawn,,,,,,,,FALSE,12
506,2026-06-04,Oliver,Housework,60,Weed Whip,,,,,,,,FALSE,12
507,2026-06-04,Logan,Social Studies,20,Diety Research,,"deities story (why they matter for the Greek culture), a description of their physical characteristics, some words that describe their character and what are their powers",,https://www.youtube.com/results?search_query=social%20studies%20lesson%20for%20kids%20Diety%20Research%20deities%20story%20%28why%20they%20matter%20for%20the%20Greek%20culture%29%2C%20a%20description%20of%20their%20ph,https://idunnoguesswho.github.io/snowflake/worksheets/507.html,2026-06-04,2026-06-04,TRUE,4
,2026-06-04,Oliver,Side Quest,10,Find balls,,Find 10 nerf balls,,,,,,FALSE,2
,2026-06-04,Logan,Side Quest,10,Find balls,,Find 10 nerf balls,,,,,,FALSE,2
,2026-06-04,Oliver,Side Quest,10,Dust lego,,Dust lego in your room,,,,,,FALSE,2
,2026-06-04,Logan,Side Quest,10,Dust shelves,,Dust shelves in your room,,,,,,FALSE,2
,2026-06-04,Logan,Side Quest,10,Dust shelves,,Dust shelves in living room,,,,,,FALSE,2
,2026-06-04,Oliver,Side Quest,10,Dust shelves,,Dust shelves in your room,,,,,,FALSE,2
,2026-06-04,Oliver,ELA,5,Pick book,,Pick your summer chapter book,,https://www.youtube.com/results?search_query=language%20arts%20lesson%20for%20kids%20Pick%20book%20Pick%20your%20summer%20chapter%20book,https://idunnoguesswho.github.io/snowflake/worksheets/row-430.html,,,FALSE,1
